    9.172976 cm^{-1} ... 0 
   44.766208 cm^{-1} ... 0 
  183.445771 cm^{-1} ... 0 
  220.667516 cm^{-1} ... 0 
  481.320282 cm^{-1} ... 0 
  517.688722 cm^{-1} ... 0 
 1166.176770 cm^{-1} ... 0 
 2569.521263 cm^{-1} ... 0 
 2593.999374 cm^{-1} ... 0 
