   16.309473 cm^{-1} ... 1 
    4.109401 cm^{-1} ... 1 
    2.369678 cm^{-1} ... 1 
   28.634017 cm^{-1} ... 0 
   36.206676 cm^{-1} ... 0 
  505.853705 cm^{-1} ... 0 
  506.603087 cm^{-1} ... 0 
  867.228767 cm^{-1} ... 0 
 2063.877532 cm^{-1} ... 0 
