     -0.10063076      0.04143080     -0.32618617     -0.54772269     -0.32255082      0.32267981      0.00673641      0.01556060     -0.12591409     -0.15330658     -0.57016350     -0.02415087      0.00295089     -0.00479262      0.07763446     -0.04309564      0.00599810     -0.00008444      0.00293531      0.01214600     -0.01310952     -0.00105103     -0.00086941      0.00010214      0.00001392      0.00040202      0.00125889
     -0.03561098      0.38478918      0.37520306      0.14009471     -0.42452609      0.23775062      0.05457562      0.02892600      0.39102521      0.45001439     -0.17892601     -0.00522850      0.00020697      0.04972242     -0.24049108     -0.01358631     -0.02047485      0.00111202      0.00476147      0.00840525      0.03513375      0.00130304     -0.00110616     -0.00004987      0.00002366      0.00157267     -0.00056682
      0.09016799      0.27593231     -0.56578358      0.40461082      0.32869099      0.45029848     -0.22105219     -0.09933938      0.09426099      0.10501868     -0.05333895     -0.00046892     -0.00113111     -0.18635128     -0.06372758     -0.00446310     -0.00485873     -0.00279016     -0.02627802      0.00553251      0.00706649      0.00012371     -0.00003666     -0.00034100     -0.00000568      0.00034375     -0.00004844
     -0.05867861      0.18085840     -0.19717192     -0.34111645     -0.08569525      0.02855326     -0.00079372     -0.00092115     -0.32298177      0.54050250      0.48788433      0.02915369     -0.00957723     -0.01204619      0.09026072     -0.25139378      0.24432325      0.00917142      0.00866004      0.03664080      0.02691092     -0.11593335     -0.04515824     -0.00868147      0.00774275      0.12502109      0.01898469
      0.10534057      0.63421519      0.22653739      0.05135551      0.10735215     -0.17326302     -0.01646606     -0.05999936     -0.32708844     -0.15511722     -0.17161042      0.27421609     -0.04569481     -0.07510651      0.32241819      0.08353044     -0.08494923      0.04070839      0.04177697      0.15820704      0.11373590      0.08268808      0.03167078     -0.05767928      0.05583852      0.26105853      0.04391704
     -0.55663631      0.08157441     -0.29170452      0.36499424     -0.25862948     -0.24738717      0.04057776      0.18443657     -0.09769419     -0.02577553     -0.03121924      0.05131150      0.26630680      0.26473616      0.08663612      0.01084422     -0.01172555     -0.15640939     -0.12257076      0.05758388      0.02128048      0.01479052      0.00777550      0.21666810     -0.20625469      0.07560948      0.01079233
     -0.10330632      0.34624178     -0.19180066     -0.33088241      0.02959532     -0.19048288     -0.02422762     -0.03428560      0.47803030     -0.34555695      0.30458779      0.17906940      0.00763543      0.01791541     -0.26091352     -0.14992075     -0.15744117      0.00517393      0.01660706      0.10393519     -0.11728575      0.01609700     -0.04438878      0.01119530      0.00914751     -0.04271196      0.25816007
     -0.12216635      0.06266506      0.21172320      0.09554674     -0.24490719      0.50397828     -0.03059166      0.03753549     -0.09904516     -0.41768587      0.41891209     -0.21272288      0.05075549     -0.06757994      0.21168997     -0.19986910     -0.21681623     -0.02615309      0.01839426     -0.09297231      0.10081720      0.05084147     -0.13153422     -0.05850090     -0.06219488      0.02163071     -0.13955932
      0.55163751      0.02667278     -0.29948776      0.19567879     -0.44904109     -0.14006691      0.16840376     -0.09342819     -0.01228186     -0.10297853      0.10084985     -0.03808690     -0.26205677      0.27022754      0.06394161     -0.04558785     -0.04924793      0.12695479     -0.16268266     -0.00540797      0.01302596      0.01373706     -0.03875693      0.20439591      0.21661417      0.00788127     -0.05250027
     -0.12800346      0.07740923     -0.05543776     -0.07996280     -0.02363126     -0.06089135      0.22997821     -0.02604018     -0.20251321      0.07140061      0.08630607     -0.27419807     -0.39370823     -0.34683607     -0.28099227      0.35522399     -0.33639982     -0.31518101     -0.24875824      0.03471033      0.00386345      0.08984514      0.03196386      0.08358410     -0.07525453      0.06101481      0.00810239
