   32.056421 cm^{-1} ... 1 
   26.131318 cm^{-1} ... 1 
    5.795625 cm^{-1} ... 1 
   16.414182 cm^{-1} ... 0 
   18.404309 cm^{-1} ... 0 
   51.625667 cm^{-1} ... 0 
  496.806250 cm^{-1} ... 0 
 1089.169984 cm^{-1} ... 0 
 1276.778243 cm^{-1} ... 0 
