      0.76598927      0.29882374      0.46360317      0.02366658     -0.32935082     -0.00219875
      0.04111687      0.53200852      0.05603530     -0.26948919      0.63458816      0.48663110
      0.28383891     -0.25370642      0.16935728      0.30730436      0.69376557     -0.50063959
      0.54363302     -0.09798376     -0.80240532     -0.22365877      0.02995845     -0.00934213
     -0.16149394      0.74178560     -0.28791947      0.32453058     -0.08133425     -0.47837313
      0.09689250     -0.05880195     -0.16278311      0.82282207     -0.00157021      0.53255724
