      0.73284362      0.27258625     -0.55874538      0.07230674     -0.18268981     -0.19451665
     -0.12139429      0.10630415     -0.31188637     -0.91219441      0.20315417      0.05761505
     -0.56525748      0.19475760     -0.30194253      0.09163708     -0.30101362     -0.67259023
     -0.23663964      0.00658230     -0.54728916      0.38273376      0.67814102      0.19512188
      0.02892181     -0.91841271     -0.32957354     -0.04721026     -0.20377687     -0.05752455
     -0.26805381      0.18149491     -0.30202161      0.07457753     -0.57735894      0.68197107
