   46.872475 cm^{-1} ... 1 
   24.755735 cm^{-1} ... 0 
   41.451813 cm^{-1} ... 0 
   57.280413 cm^{-1} ... 0 
  191.847916 cm^{-1} ... 0 
  476.972406 cm^{-1} ... 0 
  491.156561 cm^{-1} ... 0 
  824.130272 cm^{-1} ... 0 
 2074.065625 cm^{-1} ... 0 
