      0.06593295      0.12037859      0.04061224      0.56201939      0.77519509     -0.18141943      0.07092023     -0.09117118     -0.12831362
      0.03552657      0.15656569      0.73073864     -0.56684619      0.32745996      0.01402629      0.06913538     -0.07262577     -0.03808564
      0.03160785     -0.01104122     -0.63262183     -0.56914703      0.46984009      0.06970172     -0.14703963      0.12038724     -0.11409879
     -0.08266985      0.48404295     -0.01496072      0.03664395      0.04372790     -0.02260048      0.19879135      0.69827497      0.47725536
      0.46624483     -0.72237208      0.14795438      0.02369688      0.13393269     -0.03160978     -0.05336514      0.38248774      0.26506686
      0.65679179      0.19096076     -0.16058329     -0.07791619     -0.12688130     -0.03032412      0.66698754     -0.15428466     -0.12085551
      0.52672599      0.36579261      0.02062954      0.09672417     -0.01365984      0.36636430     -0.59080419     -0.18443014      0.24799374
      0.19812203      0.15467038     -0.01237020     -0.10736469     -0.14615286     -0.89119790     -0.32564436      0.02965228     -0.05125116
     -0.14527578     -0.10277209     -0.12522536     -0.10016614      0.11660456     -0.17648209      0.16198117     -0.52852430      0.76961017
