      0.02923039      0.07983386     -0.13232360     -0.83216023     -0.05188162     -0.38568119     -0.01752766     -0.28523870     -0.22284959
     -0.08421315      0.36368101      0.04928662     -0.25489639      0.39834352     -0.17257468     -0.08943022      0.61147244      0.47210913
      0.16056020     -0.53758757     -0.14907413     -0.02094239      0.66516053      0.03570660     -0.45348317     -0.08355330     -0.07884618
      0.13932122     -0.01077131     -0.88602726      0.17416469     -0.19399441     -0.21199290      0.00233992      0.28132714     -0.05805752
      0.04552037      0.61264318     -0.19276093      0.28657178      0.35894133     -0.10318407     -0.05448398     -0.58820498      0.12196984
      0.91657014      0.18175476      0.20224610     -0.00893770     -0.16818554      0.02758779     -0.21638226      0.09828785     -0.01875534
      0.05031028      0.03422800     -0.30567621     -0.35607099     -0.06412635      0.79150778      0.02695826     -0.14095946      0.35338329
     -0.02960085      0.33794534     -0.02922355     -0.04866364      0.29700307      0.35905210      0.14260486      0.28502169     -0.75032781
      0.31825066     -0.22022986     -0.02101598     -0.02018174      0.33031819     -0.09187504      0.84568900     -0.04314731      0.12150578
